"time","wconn.F_exc"
362.15,-1.2261391301965197e6
362.2,-1.2688746150881252e6
362.25,-1.3087939436448049e6
362.3,-1.3458085184049464e6
362.35,-1.3798361887541353e6
362.4,-1.4108014332513886e6
362.45,-1.4386355272422954e6
362.5,-1.463276695387325e6
362.55,-1.484670248766905e6
362.6,-1.502768706258661e6
362.65,-1.5175318999176042e6
362.7,-1.5289270641254275e6
362.75,-1.5369289083108804e6
362.8,-1.5415196730799724e6
362.85,-1.5426891696314353e6
362.9,-1.5404348023698681e6
362.95,-1.5347615746664177e6
363,-1.5256820777542503e6
363.05,-1.5132164627834198e6
363.1,-1.4973923960970887e6
363.15,-1.4782449978286112e6
363.2,-1.4558167639553128e6
363.25,-1.4301574719825357e6
363.3,-1.4013240704667238e6
363.35,-1.3693805526231027e6
363.4,-1.3343978142983702e6
363.45,-1.2964534966234376e6
363.5,-1.2556318136957884e6
363.55,-1.2120233656737583e6
363.6,-1.1657249376972602e6
363.65,-1.1168392850817284e6
363.7,-1.0654749052614355e6
363.75,-1.0117457969892713e6
363.8,-955771.2073263074
363.85,-897675.3669831502
363.9,-837587.2146012125
363.95,-775640.1105841056
364,-711971.5411163783
364.05,-646722.8130246545
364.1,-580038.7401595511
364.15,-512067.3219941565
364.2,-442959.4151514717
364.25,-372868.3985923024
364.3,-301949.83320340374
364.35,-230361.11654384827
364.4,-158261.13351498343
364.45,-85809.90372892839
364.5,-13168.226359636392
364.55,59502.67673751938
364.6,132041.51884295305
364.65,204287.3063349115
364.7,276079.6960010105
364.75,347259.35090546135
364.8,417668.29402382544
364.85,487150.2588590463
364.9,555551.0362615372
364.95,622718.81668274
365,688504.5271029942
365.05,752762.1618863251
365.1,815349.106827113
365.15,876126.4556697875
365.2,934959.3183993456
365.25,991717.1206177957
365.3,1.046273893342494e6
365.35,1.0985085525835056e6
365.4,1.1483051680788097e6
365.45,1.195553220591624e6
365.5,1.2401478471978318e6
365.55,1.2819900740202751e6
365.6,1.3209870358927636e6
365.65,1.3570521824658508e6
365.7,1.3901054702981492e6
365.75,1.420073540505439e6
365.8,1.4468898815744824e6
365.85,1.4704949769794673e6
365.9,1.490836437273714e6
365.95,1.5078691163635508e6
366,1.5215552117060542e6
366.05,1.5318643482084698e6
366.1,1.5387736456431344e6
366.15,1.5422677694281181e6
366.2,1.542338964661003e6
366.25,1.5389870733301905e6
366.3,1.5322195346655948e6
366.35,1.522051368627943e6
366.4,1.5085051425732868e6
366.45,1.4916109211666635e6
366.5,1.4714061996562958e6
366.55,1.4479358206561033e6
366.6,1.421251874621488e6
366.65,1.3914135842390247e6
366.7,1.3584871729869295e6
366.75,1.3225457181579268e6
366.8,1.2836689886704737e6
366.85,1.2419432680286495e6
366.9,1.1974611628235134e6
366.95,1.1503213972006496e6
367,1.1006285937509362e6
367.05,1.0484930413093917e6
367.1,994030.4501791559
367.15,937361.6953224131
367.2,878612.54808876
367.25,817913.3970770953
367.3,755398.9587492446
367.35,691207.9784386932
367.4,625482.9224172087
367.45,558369.6617035447
367.5,490017.1483156298
367.55,420577.0846843402
367.6,350203.5869632875
367.65,279052.84298156865
367.7,207282.7655982712
367.75,135052.64222884653
367.8,62522.781320788294
367.85,-10145.843437220283
367.9,-82791.95038216808
367.95,-155254.3078276257
368,-227372.0919028588
368.05,-298985.24348762137
368.1,-369934.8234496445
368.15,-440063.3653955499
368.2,-509215.2251544345
368.25,-577236.9262159135
368.3,-643977.5003581631
368.35,-709288.8227086135
368.4,-773025.9404940079
368.45,-835047.3947510279
368.5,-895215.5342811805
368.55,-953396.8211562227
368.6,-1.0094621270937703e6
368.65,-1.0632870200461738e6
368.7,-1.1147520403668315e6
368.75,-1.1637429659399912e6
368.8,-1.2101510656872492e6
368.85,-1.2538733408862592e6
368.9,-1.2948127537675875e6
368.95,-1.3328784428816962e6
369,-1.367985924757695e6
369.05,-1.400057281407225e6
369.1,-1.4290213332565385e6
369.15,-1.4548137971234529e6
369.2,-1.477377428888166e6
369.25,-1.4966621505415353e6
369.3,-1.5126251613289358e6
369.35,-1.525231032742759e6
369.4,-1.5344517871528838e6
369.45,-1.5402669599006227e6
369.5,-1.542663644718172e6
369.55,-1.5416365223730064e6
369.6,-1.5371878724734164e6
369.65,-1.529327568409146e6
369.7,-1.51807305543822e6
369.75,-1.503449311968774e6
369.8,-1.485488794121628e6
369.85,-1.4642313636967945e6
369.9,-1.439724199703625e6
369.95,-1.4120216936511497e6
370,-1.3811853288309562e6
370.05,-1.3472835438603072e6
370.1,-1.3103915807886322e6
370.15,-1.270591318104429e6
370.2,-1.227971089012966e6
370.25,-1.182625485388534e6
370.3,-1.134655147836163e6
370.35,-1.0841665423284413e6
370.4,-1.0312717239137036e6
370.45,-976088.088019386
370.5,-918738.1099035164
370.55,-859349.0728313994
370.6,-798052.7855813063
370.65,-734985.2899069154
370.7,-670286.5586039354
370.75,-604100.1848532443
370.8,-536573.0635280688
370.85,-467855.0651737236
370.9,-398098.70338320103
370.95,-327458.79630590294
371,-256092.1230432949
371.05,-184157.07569071982
371.1,-111813.3078001491
371.15,-39221.3800431623
371.2,33457.59613978449
371.25,106062.31611150995
371.3,178431.64004035515
371.35,250404.95053534658
371.4,321822.509122726
371.45,392525.8107717907
371.5,462357.93568244326
371.55,531163.8975553198
371.6,598790.9875701739
371.65,665089.1133100028
371.7,729911.131877883
371.75,793113.1764676186
371.8,854554.9756637877
371.85,914100.1647618104
371.9,971616.588417427
371.95,1.0269765939542124e6
372,1.0800573146770578e6
372.05,1.1307409425645988e6
372.1,1.1789149897333689e6
372.15,1.2244725380950333e6
372.2,1.2673124766518965e6
372.25,1.3073397259035946e6
372.3,1.344465448867963e6
372.35,1.3786072482468593e6
372.4,1.4096893492998923e6
372.45,1.4376427680197367e6
372.5,1.462405464236051e6
372.55,1.4839224793083284e6
372.6,1.5021460581017567e6
372.65,1.5170357549755487e6
372.7,1.5285585235485677e6
372.75,1.5366887900428236e6
372.8,1.5414085100422334e6
372.85,1.542707208540663e6
372.9,1.5405820031902797e6
372.95,1.5350376106986545e6
373,1.5260863363604583e6
373.05,1.5137480467469466e6
373.1,1.4980501256137765e6
373.15,1.4790274131252693e6
373.2,1.4567221285295577e6
373.25,1.4311837764568045e6
373.3,1.4024690370479142e6
373.35,1.3706416401579333e6
373.4,1.3357722239132947e6
373.45,1.2979381779363223e6
373.5,1.2572234715862337e6
373.55,1.2137184675961542e6
373.6,1.167519721521007e6
373.65,1.1187297674409556e6
373.7,1.067456890395736e6
373.75,1.0138148860558897e6
373.8,957922.8081627234
373.85,899904.7042993789
373.9,839889.3405778783
373.95,778009.9158537617
374,714403.7661032997
374.05,649212.0596180087
374.1,582579.4836941141
374.15,514653.92351149913
374.2,445586.1339156227
374.25,375529.4048304853
374.3,304639.22104478953
374.35,233072.91712711946
374.4,160989.32823570067
374.45,88548.43759729633
374.5,15911.021439025284
374.55,-56761.70784112493
374.6,-129308.4594705148
374.65,-201568.2222728944
374.7,-273380.6220188985
374.75,-344586.27736211475
374.8,-415027.1535724028
374.85,-484546.9132799986
374.9,-552991.2634528991
374.95,-620208.2978365889
375,-686048.8340965423
375.05,-750366.7449156239
375.1,-813019.282310819
375.15,-873867.3944498363
375.2,-932776.03426472
375.25,-989614.459176859
375.3,-1.0442565212685856e6
375.35,-1.096580947257667e6
375.4,-1.1464716076526288e6
375.45,-1.193817774492252e6
375.5,-1.238514367096244e6
375.55,-1.2804621852828246e6
375.6,-1.3195681295349977e6
375.65,-1.3557454076264475e6
375.7,-1.3889137272496796e6
375.75,-1.418999474217466e6
375.8,-1.4459358758432807e6
375.85,-1.469663149137397e6
375.9,-1.4901286334899638e6
375.95,-1.5072869075468164e6
376,-1.521099890017909e6
376.05,-1.5315369241956146e6
376.1,-1.5385748459945559e6
376.15,-1.5421980353622655e6
376.2,-1.542398450946542e6
376.25,-1.5391756479425079e6
376.3,-1.5325367790798165e6
376.35,-1.5224965787478122e6
376.4,-1.5090773302938442e6
376.45,-1.4923088165672612e6
376.5,-1.4722282538190733e6
376.55,-1.4488802091036772e6
376.6,-1.4223165013662179e6
376.65,-1.3925960864348775e6
376.7,-1.359784926173608e6
376.75,-1.3239558420856297e6
376.8,-1.2851883536923584e6
376.85,-1.243568502046811e6
376.9,-1.1991886587730602e6
376.95,-1.1521473210552689e6
377,-1.1025488930321804e6
377.05,-1.050503454080801e6
377.1,-996126.5145052518
377.15,-939538.7591715762
377.2,-880865.7796580074
377.25,-820237.7955158442
377.3,-757789.3652582649
377.35,-693659.0877196102
377.4,-627989.2944471483
377.45,-560925.7338087921
377.5,-492617.24751749495
377.55,-423215.44028983905
377.6,-352874.3433726909
377.65,-281750.07268439495
377.7,-210000.4823288765
377.75,-137784.81425241925
377.8,-65263.34482025697
377.85,7402.970903074283
377.9,80052.85637926435
377.95,152525.07153576356
378,224658.77062350966
378.05,296293.8592002768
378.1,367271.3494465593
378.15,437433.7130245417
378.2,506625.2306991639
378.25,574692.337942762
378.3,641483.9657584591
378.35,706851.8759645178
378.4,770650.9901958804
378.45,832739.7118935343
378.5,892980.2405647794
378.55,951238.8776199995
378.6,1.0073863231048442e6
378.65,1.061297962670116e6
378.7,1.1128541441426862e6
378.75,1.1619404430825904e6
378.8,1.2084479167385728e6
378.85,1.2522733458365789e6
378.9,1.2933194636661091e6
378.95,1.3314951719553182e6
379,1.366715743055369e6
379.05,1.3989030079862513e6
379.1,1.4279855299259159e6
379.15,1.4538987627581658e6
379.2,1.4765851943270338e6
379.25,1.4959944740799414e6
379.3,1.5120835248164455e6
379.35,1.5248166382942842e6
379.4,1.5341655544806935e6
379.45,1.5401095242731213e6
379.5,1.542635355549979e6
379.55,1.5417374424494582e6
379.6,1.5374177778112218e6
379.65,1.5296859487534966e6
379.7,1.5185591153952566e6
379.75,1.5040619727708935e6
379.8,1.4862266960217138e6
379.85,1.4650928689860567e6
379.9,1.4407073963463514e6
379.95,1.4131243995283032e6
380,1.3824050965831967e6
380.05,1.34861766631969e6
380.1,1.3118370969869334e6
380.15,1.2721450198447546e6
380.2,1.2296295279900646e6
380.25,1.1843849808420087e6
380.3,1.1365117947195987e6
380.35,1.086116219976312e6
380.4,1.0333101051868313e6
380.45,978210.6489086476
380.5,920940.1395704853
380.55,861625.6840636417
380.6,800398.9256391207
380.65,737395.751737447
380.7,672755.9923977758
380.75,606623.1099178654
380.8,539143.8804517408
380.85,470468.0682529204
380.9,400748.0932859103
380.95,330138.692942737
381,258796.57861783614
381.05,186880.08790013345
381.1,114548.83315677119
381.15,41963.347287491684
381.2,-30715.27256445575
381.25,-103325.72255273514
381.3,-175706.85012841635
381.35,-247698.01170336356
381.4,-319139.42918490624
381.45,-389872.54458961077
381.5,-459740.3719483539
381.55,-528587.8457233086
381.6,-596262.1649621881
381.65,-662613.1324268547
381.7,-727493.4879427932
381.75,-790759.2352300496
381.8,-852269.9614906305
381.85,-911889.1490423598
381.9,-969484.4783078751
381.95,-1.0249281214866455e6
382,-1.0780970262571238e6
382.05,-1.1288731888811572e6
382.1,-1.1771439161025172e6
382.15,-1.22280207525994e6
382.2,-1.2657463320588607e6
382.25,-1.305881375473692e6
382.3,-1.3431181292825432e6
382.35,-1.3773739497640147e6
382.4,-1.4085728091178406e6
382.45,-1.4366454642018492e6
382.5,-1.4615296102110085e6
382.55,-1.4831700189576086e6
382.6,-1.5015186614453574e6
382.65,-1.516534814465528e6
382.7,-1.528185150978615e6
382.75,-1.536443814080734e6
382.8,-1.541292474390748e6
382.85,-1.5427203707307717e6
382.9,-1.5407243340096516e6
382.95,-1.5353087942564727e6
383,-1.5264857707885122e6
383.05,-1.5142748455354252e6
383.1,-1.4987031195788006e6
383.15,-1.4798051530037906e6
383.2,-1.4576228881958749e6
383.25,-1.4322055567535458e6
383.3,-1.4036095702229927e6
383.35,-1.3718983948976267e6
383.4,-1.3371424109602715e6
383.45,-1.2994187562801584e6
383.5,-1.2588111552126668e6
383.55,-1.215409732780106e6
383.6,-1.1693108146471824e6
383.65,-1.1206167133346659e6
383.7,-1.0694355011454497e6
383.75,-1.0158807703079374e6
383.8,-960071.380867523
383.85,-902131.196887553
383.9,-842188.8115436761
383.95,-780377.2617223006
384,-716833.7327572816
384.05,-651699.2539587739
384.1,-585118.385611152
384.15,-517238.89813385176
384.2,-448211.4441179892
384.25,-378189.2239662691
384.3,-307327.6458778316
384.35,-235783.9809334155
384.4,-163717.01404602287
384.45,-91286.69155133191
384.5,-18653.76622138952
384.55,54020.55951281733
384.6,126574.99133545952
384.65,198848.50102476825
384.7,270680.6838413652
384.75,341912.1145320407
384.8,412384.7011604385
384.85,481942.03597854584
384.9,550429.7425594317
384.95,617695.8184229067
385,683590.9723911651
385.05,747968.9559278407
385.1,810686.8877237717
385.15,871605.5708095077
385.2,930589.8014910434
385.25,987508.6694224444
385.3,1.0422358481497905e6
385.35,1.094649875481914e6
385.4,1.1446344230649886e6
385.45,1.1920785545633847e6
385.5,1.2368769718728103e6
385.55,1.278930248820449e6
385.6,1.3181450518327989e6
385.65,1.3544343470810377e6
385.7,1.38771759364538e6
385.75,1.417920922268295e6
385.8,1.4449772993010462e6
385.85,1.4688266754789744e6
385.9,1.4894161191955467e6
385.95,1.506699933979623e6
386,1.5206397599144832e6
386.05,1.5312046587745144e6
386.1,1.5383711826898505e6
386.15,1.5421234261868638e6
386.2,1.5424530614889895e6
386.25,1.5393593569994771e6
386.3,1.5328491789251086e6
386.35,1.522936976037267e6
386.4,1.5096447476041596e6
386.45,1.4930019945652972e6
386.5,1.4730456540568334e6
386.55,1.4498200174327565e6
386.6,1.4233766319641508e6
386.65,1.3937741864344347e6
386.7,1.3610783808847815e6
386.75,1.3253617807987093e6
386.8,1.2867036560492208e6
386.85,1.245189804966281e6
386.9,1.2009123639149757e6
386.95,1.1539696028067418e6
387,1.1044657069979769e6
387.05,1.0525105460598713e6
387.1,998219.4299323269
387.15,941712.8530037425
387.2,883116.2266839757
387.25,822559.6010650827
387.3,760177.3762863106
387.35,696108.0042444959
387.4,630493.6813127088
387.45,563480.0327472099
387.5,495215.78948546905
387.55,425852.45805053
387.6,355543.9842955994
387.65,284446.41173476377
387.7,212717.53521778746
387.75,140516.55071839908
387.8,68003.7020129166
387.85,-4660.0749670736695
387.9,-77313.50931778057
387.95,-149795.35309023786
388,-221944.7391655109
388.05,-293601.5382854764
388.1,-364606.7144459747
388.15,-434802.6778627228
388.2,-504033.63472875475
388.25,-572145.9329845672
388.3,-638988.4033357806
388.35,-704412.6947600925
388.4,-768273.6037592575
388.45,-830429.3966261761
388.5,-890742.1240095481
388.55,-949077.9270810245
388.6,-1.0053073346230248e6
388.65,-1.059305550378727e6
388.7,-1.1109527300267129e6
388.75,-1.1601342471645195e6
388.8,-1.20674094771242e6
388.85,-1.2506693921709445e6
388.9,-1.291822085196002e6
388.95,-1.330107691981412e6
389,-1.3654412409682297e6
389.05,-1.3977443124318968e6
389.1,-1.4269452125278823e6
389.15,-1.4529791324100161e6
389.2,-1.4757882920679695e6
389.25,-1.495322068564894e6
389.3,-1.5115371083907005e6
389.35,-1.5243974236813532e6
389.4,-1.5338744720907798e6
389.45,-1.5399472201381493e6
389.5,-1.542602189889805e6
389.55,-1.5418334888723614e6
389.6,-1.5376428231505589e6
389.65,-1.5300394935408013e6
389.7,-1.519040374968766e6
389.75,-1.5046698790170369e6
389.8,-1.4869598997457186e6
389.85,-1.4659497429062782e6
389.9,-1.44168603870602e6
389.95,-1.414222638316214e6
390,-1.3836204943543237e6
390.05,-1.3499475256048804e6
390.1,-1.3132784662797062e6
390.15,-1.27369470015191e6
390.2,-1.2312840799315704e6
390.25,-1.1861407322844046e6
390.3,-1.1383648489259747e6
390.35,-1.088062464254775e6
390.4,-1.0353452200182666e6
390.45,-980330.1175335136
390.5,-923139.2580133666
390.55,-863899.5715733116
390.6,-802742.535520942
390.65,-739803.8825540697
390.7,-675223.299513273
390.75,-609144.1173596855
390.8,-541712.9930641506
390.85,-473079.5841149634
390.9,-403396.21636632323
390.95,-332817.5459637338
391,-261500.2160992125
391.05,-189602.50935474123
391.1,-117283.99640807488
391.15,-44705.181879651594
391.2,27972.851893737763
391.25,100588.80236650693
391.3,172981.50478188167
391.35,244990.2898623801
391.4,316455.34040150157
391.45,387218.0459643062
391.5,457121.3549089004
391.55,526010.1229491774
391.6,593731.4574838371
391.65,660135.0569284008
391.7,725073.544296273
391.75,788402.7942889337
391.8,849982.253169684
391.85,909675.2507103025
391.9,967349.3035186065
391.95,1.0228764090739752e6
392,1.0761333298176052e6
392.05,1.1270018666673861e6
392.1,1.1753691213506325e6
392.15,1.2211277469718137e6
392.2,1.2641761862598262e6
392.25,1.3044188969651526e6
392.3,1.3417665639077148e6
392.35,1.3761362972042346e6
392.4,1.4074518162347768e6
392.45,1.435643618941254e6
392.5,1.4606491360808979e6
392.55,1.482412870093379e6
392.6,1.5008865182727536e6
392.65,1.5160290799710858e6
392.7,1.5278069475958538e6
392.75,1.5361939811990147e6
392.8,1.541171566492322e6
392.85,1.5427286561601544e6
392.9,1.540861794378056e6
392.95,1.5355751244826228e6
393,1.5268803797757425e6
393.05,1.514796857483569e6
393.1,1.4993513759279526e6
393.15,1.4805782150056278e6
393.2,1.4585190401068334e6
393.25,1.4332228096427643e6
393.3,1.4047456663865712e6
393.35,1.3731508128694005e6
393.4,1.3385083711079876e6
393.45,1.3008952269746256e6
393.5,1.2603948595561916e6
393.55,1.2170971558792805e6
393.6,1.171098211413884e6
393.65,1.1225001167979522e6
393.7,1.0714107312559043e6
393.75,1.0179434432149241e6
393.8,962216.9186487595
393.85,904354.8377094091
393.9,844485.6202296477
393.95,782742.140706203
394,719261.433396851
394.05,654184.3881845708
394.1,587655.4378849119
394.15,519822.23768973874
394.2,450835.33745958895
394.25,380847.8475915836
394.3,310015.09920403286
394.35,238494.29939267374
394.4,166444.18232334318
394.45,94024.65693510827
394.5,21396.452036518873
394.55,-51279.240417760455
394.6,-123841.12307867197
394.65,-196128.15118796314
394.7,-267979.8900033031
394.75,-339236.87086865184
394.8,-409740.9451412732
394.85,-479335.6351890794
394.9,-547866.481678471
394.95,-615181.3863840011
395,-681130.949756516
395.05,-745568.8025027312
395.1,-808351.9304390049
395.15,-869340.9918987507
395.2,-928400.6269893113
395.25,-985399.7580112556
395.3,-1.0402118803737471e6
395.35,-1.092715343360642e6
395.4,-1.1427936201234935e6
395.45,-1.190335566302947e6
395.5,-1.2352356667035737e6
395.55,-1.2773942694758198e6
395.6,-1.3167178072847202e6
395.65,-1.3531190049740726e6
395.7,-1.3865170732664014e6
395.75,-1.416837888067383e6
395.8,-1.4440141549779756e6
395.85,-1.4679855586484112e6
395.9,-1.4886988966428007e6
395.95,-1.5061081975174793e6
396,-1.5201748228503137e6
396.05,-1.530867552995508e6
396.1,-1.538162656372827e6
396.15,-1.542043942137763e6
396.2,-1.5425027961157134e6
396.25,-1.5395381999203674e6
396.3,-1.5331567332139295e6
396.35,-1.5233725591041483e6
396.4,-1.5102073927105453e6
396.45,-1.4936904529695376e6
396.5,-1.4738583977856562e6
396.55,-1.4507552426724734e6
396.6,-1.4244322630640608e6
396.65,-1.394947880513552e6
